condition,method,coverage,selective_mae_mm_day,ci95_low_mm_day,ci95_high_mm_day
temperature_plus5,AugmentedGain,0.9500000000000001,0.8704376533605259,0.770407388470386,0.9894902474504459
temperature_plus5,AugmentedGain,0.96,0.8718829241607835,0.7723607463746794,0.9878124815237794
temperature_plus5,AugmentedGain,0.97,0.875552098104498,0.7763796060122101,0.9904975126686723
temperature_plus5,AugmentedGain,0.98,0.8754141510524287,0.7769694782205997,0.9907105538906043
temperature_plus5,AugmentedGain,0.99,0.8780095145154753,0.7813745249598584,0.9880183217649459
temperature_plus5,AugmentedGain,1.0,0.8796432787971924,0.782951508645719,0.9906001526752236
temperature_plus5,TunedGain,0.01,1.4866447600001047,0.8551052096825752,1.9682218371528468
temperature_plus5,TunedGain,0.02,1.0792392207364645,0.7319607651186704,1.5400874893719274
temperature_plus5,TunedGain,0.03,0.9975382950327393,0.7277948004501783,1.3210143866239545
temperature_plus5,TunedGain,0.04,1.015928898757124,0.737988442605054,1.2716220843476476
temperature_plus5,TunedGain,0.05,0.9725375620607383,0.7438993128380548,1.206516164912116
temperature_plus5,TunedGain,0.06,0.9515182215095369,0.7432481660583563,1.1618904814664484
temperature_plus5,TunedGain,0.07,0.9233893190051947,0.7420827622111882,1.1360815574283627
temperature_plus5,TunedGain,0.08,0.9239396356899497,0.7517915078494392,1.1353112794496174
temperature_plus5,TunedGain,0.09,0.931218029378761,0.7572178468728095,1.135402763585297
temperature_plus5,TunedGain,0.1,0.935591975380881,0.7667644043199051,1.1635377932013387
temperature_plus5,TunedGain,0.11,0.9585606888331096,0.7863713078932258,1.1708814473437683
temperature_plus5,TunedGain,0.12,0.9977482689041864,0.7981555334265517,1.1497755976702477
temperature_plus5,TunedGain,0.13,0.9854735571116605,0.8161261985088737,1.1206842696439716
temperature_plus5,TunedGain,0.14,0.9521639327360172,0.8121252305477099,1.0948757011168984
temperature_plus5,TunedGain,0.15,0.9263396787793314,0.8011226159562383,1.0728101095897642
temperature_plus5,TunedGain,0.16,0.92069615441208,0.7942359494458268,1.0539115996005861
temperature_plus5,TunedGain,0.17,0.9060238961939319,0.7865500899941155,1.0462980255782701
temperature_plus5,TunedGain,0.18,0.9060398620804264,0.7837954565237361,1.0503506013478705
temperature_plus5,TunedGain,0.19,0.9131160024037883,0.7854359344431915,1.0631391435831512
temperature_plus5,TunedGain,0.2,0.9167078903023753,0.7872509175314543,1.0758259046341954
temperature_plus5,TunedGain,0.21,0.9109570238500516,0.7921247905167722,1.0884412609977236
temperature_plus5,TunedGain,0.22,0.9487521477102571,0.7965124507328254,1.0892995504866585
temperature_plus5,TunedGain,0.23,0.9434429091627953,0.7974442848361049,1.0823627390152506
temperature_plus5,TunedGain,0.24,0.9341985052067284,0.8021960038474505,1.0774391211272683
temperature_plus5,TunedGain,0.25,0.93012398583985,0.8029520864146679,1.0717848228227567
temperature_plus5,TunedGain,0.26,0.9237959455972258,0.8022763538654185,1.063733193257912
temperature_plus5,TunedGain,0.27,0.9281731998045645,0.8046174906784714,1.0579870430411624
temperature_plus5,TunedGain,0.28,0.9262555458210269,0.8049396341375928,1.0515816605814596
temperature_plus5,TunedGain,0.29,0.9213761170387259,0.8019759490270864,1.0488032597559238
temperature_plus5,TunedGain,0.3,0.9247415388014121,0.8021918224789245,1.048139989621197
temperature_plus5,TunedGain,0.31,0.9141219738096341,0.8014464540481011,1.0451469686402455
temperature_plus5,TunedGain,0.32,0.906288284635364,0.8013360538584663,1.044956450861917
temperature_plus5,TunedGain,0.33,0.9126611229207928,0.7995671835424215,1.0447008140815868
temperature_plus5,TunedGain,0.34,0.9163583221577989,0.7987378312613089,1.0437248540105226
temperature_plus5,TunedGain,0.35000000000000003,0.9198442528669761,0.7987268919981748,1.0432625971496745
temperature_plus5,TunedGain,0.36,0.9231365207589766,0.8003422829605052,1.0399031311827798
temperature_plus5,TunedGain,0.37,0.9255755108038934,0.8022424326112055,1.0359958287766924
temperature_plus5,TunedGain,0.38,0.9252011041071762,0.8027756873589622,1.0301242349580761
temperature_plus5,TunedGain,0.39,0.9209825237741804,0.8049325216914752,1.0277060447925963
temperature_plus5,TunedGain,0.4,0.9196369061336837,0.8030366399281865,1.0224251404565858
temperature_plus5,TunedGain,0.41000000000000003,0.9124567969086175,0.7998619142828539,1.0169820302950792
temperature_plus5,TunedGain,0.42,0.9056185976466499,0.7987499427277128,1.0128258262596368
temperature_plus5,TunedGain,0.43,0.8990984541643083,0.796575411922902,1.0067591047364017
temperature_plus5,TunedGain,0.44,0.8972273112359935,0.7949973017571302,1.00047382511551
temperature_plus5,TunedGain,0.45,0.8898068982452431,0.7915849536470645,0.9981601316826142
temperature_plus5,TunedGain,0.46,0.8913159368830147,0.7874362545512261,0.9949749221558261
temperature_plus5,TunedGain,0.47000000000000003,0.890531270558679,0.7854221139939873,0.9916423797470995
temperature_plus5,TunedGain,0.48,0.8888181517322798,0.7818874358240548,0.9900563182120797
temperature_plus5,TunedGain,0.49,0.8871749561232849,0.7796041342934112,0.9846834181786506
temperature_plus5,TunedGain,0.5,0.8847099140693478,0.7782890778774179,0.9826319185711424
temperature_plus5,TunedGain,0.51,0.8793850970710086,0.7759956264502728,0.9796442550168252
temperature_plus5,TunedGain,0.52,0.8733944804429016,0.775017524738779,0.9777852828362656
temperature_plus5,TunedGain,0.53,0.8693777539746979,0.7728035254051053,0.9776714891210286
temperature_plus5,TunedGain,0.54,0.8658421990406254,0.7709067477530355,0.9772145460870731
temperature_plus5,TunedGain,0.55,0.8654201424545753,0.7700774012710011,0.9740083432459594
temperature_plus5,TunedGain,0.56,0.8641674758196325,0.7679713141094091,0.9736212579510372
temperature_plus5,TunedGain,0.5700000000000001,0.8650668267677173,0.7672850177846667,0.9722127782380464
temperature_plus5,TunedGain,0.58,0.8587399673431265,0.7642961524644695,0.9753153375283558
temperature_plus5,TunedGain,0.59,0.8581005489039553,0.7623395857979257,0.9757207071300059
temperature_plus5,TunedGain,0.6,0.867499204594612,0.7602118319997595,0.9737501700085315
temperature_plus5,TunedGain,0.61,0.8682901492797712,0.7592512689763193,0.973302946238888
temperature_plus5,TunedGain,0.62,0.8663786945450181,0.7567285477398529,0.9704457294253631
temperature_plus5,TunedGain,0.63,0.863942492309651,0.7541736860466838,0.9687384685265437
temperature_plus5,TunedGain,0.64,0.8607497083673131,0.751613106820543,0.9666167495704998
temperature_plus5,TunedGain,0.65,0.8576832792413449,0.7484448512852186,0.9618406136786304
temperature_plus5,TunedGain,0.66,0.8539033442358674,0.7460425959398832,0.9554638320392548
temperature_plus5,TunedGain,0.67,0.8515922077312944,0.7427816868221243,0.9540997926564134
temperature_plus5,TunedGain,0.68,0.8487787022721541,0.7398042293572643,0.9497940567730653
temperature_plus5,TunedGain,0.6900000000000001,0.8447909130430968,0.737183142855347,0.9464279169971642
temperature_plus5,TunedGain,0.7000000000000001,0.835866199854958,0.7359921060301865,0.9445669522933781
temperature_plus5,TunedGain,0.71,0.8312493722008683,0.7364074690889909,0.9433534467041451
temperature_plus5,TunedGain,0.72,0.8294176033498093,0.7341189325703014,0.940817534434857
temperature_plus5,TunedGain,0.73,0.8286299855220528,0.7326915710483685,0.9406965240277796
temperature_plus5,TunedGain,0.74,0.829796940640818,0.7333473998626623,0.9397782871453401
temperature_plus5,TunedGain,0.75,0.8291145963367912,0.7363930511523923,0.9412295894774353
temperature_plus5,TunedGain,0.76,0.8306486271297984,0.7366317515075497,0.9434759469568099
temperature_plus5,TunedGain,0.77,0.8282261829205333,0.7390173598939317,0.9459722849465276
temperature_plus5,TunedGain,0.78,0.8438035685587704,0.7417447190826987,0.9500474558739148
temperature_plus5,TunedGain,0.79,0.8477723535173373,0.7429005237627005,0.9523838557734299
temperature_plus5,TunedGain,0.8,0.8496099803615483,0.7434490387496203,0.9567599033330847
temperature_plus5,TunedGain,0.81,0.8493174818954617,0.7461113066874456,0.9612080028896424
temperature_plus5,TunedGain,0.8200000000000001,0.8543013616450569,0.7474757640635438,0.9642908705290932
temperature_plus5,TunedGain,0.8300000000000001,0.8565240593288794,0.7488226905628047,0.9692572958013252
temperature_plus5,TunedGain,0.84,0.8554913977715944,0.7489866743553618,0.9727128934831251
temperature_plus5,TunedGain,0.85,0.8550168967347009,0.7481795256197711,0.9734101573494354
temperature_plus5,TunedGain,0.86,0.8613733874085633,0.7468048684301452,0.9760930089148311
temperature_plus5,TunedGain,0.87,0.8593798752779397,0.7479256579376614,0.977359782331287
temperature_plus5,TunedGain,0.88,0.8563867335029013,0.7474930951412383,0.9773673909664842
temperature_plus5,TunedGain,0.89,0.8533642275153654,0.7464575714479916,0.976181256497519
temperature_plus5,TunedGain,0.9,0.8552979016407428,0.7478164109648816,0.9750803054798884
temperature_plus5,TunedGain,0.91,0.854921465708605,0.7468341286205624,0.9741021470640148
temperature_plus5,TunedGain,0.92,0.8531592379537009,0.746603764591837,0.972966768464138
temperature_plus5,TunedGain,0.93,0.8542807978413351,0.7478939362654456,0.9736146421554196
temperature_plus5,TunedGain,0.9400000000000001,0.8582079665176591,0.7505139914317278,0.9756586627633929
temperature_plus5,TunedGain,0.9500000000000001,0.8591821451522008,0.7519531844739001,0.9816055915062792
temperature_plus5,TunedGain,0.96,0.8601732924559302,0.7578936868185856,0.9813650252161584
temperature_plus5,TunedGain,0.97,0.8657349332985218,0.762322238432667,0.9832751894525477
temperature_plus5,TunedGain,0.98,0.8689423436265789,0.7673309218051445,0.9855135077751355
temperature_plus5,TunedGain,0.99,0.8734373876662995,0.7719390824489047,0.9880383573289541
temperature_plus5,TunedGain,1.0,0.8796432787971985,0.7829515086457238,0.9906001526752191
temperature_plus5,LogisticSign,0.01,1.0155103514386359,0.6158724539167993,1.6126942224120993
temperature_plus5,LogisticSign,0.02,0.8617066616294202,0.6137727544913897,1.175795246224787
temperature_plus5,LogisticSign,0.03,0.857856004090114,0.6507665490421825,1.0434663860249842
temperature_plus5,LogisticSign,0.04,0.7799985461913026,0.6455761775458805,0.9519179454343235
temperature_plus5,LogisticSign,0.05,0.7737948430860568,0.6328470703246718,0.9077111824915747
temperature_plus5,LogisticSign,0.06,0.728040819221718,0.6212405168716774,0.8760937164918663
temperature_plus5,LogisticSign,0.07,0.7072436496417767,0.6130482308328261,0.8565817153938386
temperature_plus5,LogisticSign,0.08,0.7291664457474953,0.615228577298079,0.8425199267034397
temperature_plus5,LogisticSign,0.09,0.724404765339592,0.6185715828274946,0.8329062702673901
temperature_plus5,LogisticSign,0.1,0.7316298598063088,0.6195006441114389,0.8234938633723773
temperature_plus5,LogisticSign,0.11,0.7093893817007916,0.6214572226555585,0.8180503194992075
temperature_plus5,LogisticSign,0.12,0.713004211336898,0.624520528491688,0.8187001155450965
temperature_plus5,LogisticSign,0.13,0.7119058582584408,0.6240375464663845,0.8209373636657843
temperature_plus5,LogisticSign,0.14,0.7249337126578113,0.6302915038875997,0.8252586195902809
temperature_plus5,LogisticSign,0.15,0.7405139143243008,0.637027460510299,0.8283004323391772
temperature_plus5,LogisticSign,0.16,0.7449205319778206,0.6450024251136794,0.8315866527176057
temperature_plus5,LogisticSign,0.17,0.741723083013427,0.6514220624143876,0.8472412172633852
temperature_plus5,LogisticSign,0.18,0.7349233790981076,0.6539563710375302,0.8725179178723298
temperature_plus5,LogisticSign,0.19,0.7358241488811527,0.6590365773721855,0.9084798697759087
temperature_plus5,LogisticSign,0.2,0.7288692358152771,0.6604984647528596,0.930564991660785
temperature_plus5,LogisticSign,0.21,0.7822086328081481,0.6653190250214203,0.9470041905251251
temperature_plus5,LogisticSign,0.22,0.7942369634542322,0.6694792642136983,0.9585693651865846
temperature_plus5,LogisticSign,0.23,0.7954975393074624,0.6699425113233649,0.9700657641278636
temperature_plus5,LogisticSign,0.24,0.8009943320966278,0.6743249724358166,0.9716792971018097
temperature_plus5,LogisticSign,0.25,0.8047858564734516,0.6760530420141551,0.9732889873710121
temperature_plus5,LogisticSign,0.26,0.8003713341329713,0.6789210288120361,0.9699299045283294
