row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,fold,OpenET,Affine,WeatherRidge_noVPD,CombinedRidge_noVPD,WeatherHGB_noVPD,DirectHGB_noVPD,ResidualHGB_noVPD,GatedHGB_noVPD,WeatherRidge_clipped,CombinedRidge_clipped
3995,US-GLE,2011-09-04,US-GLE,Evergreen Forests,41.36653,-106.2399,3.1,3.7,2.2476135812086735,8.79710375,0.7282138854166665,1.895377645833334,-0.8958392907349089,-0.4443781781046134,2,3.1,2.952896940336671,2.4858127635113836,2.8868957710081955,2.2820485178601317,2.4986621482142533,2.4920498667406963,2.8365521467941437,2.2260378249126997,2.8574070701794385
3996,US-GLE,2011-09-11,US-GLE,Evergreen Forests,41.36653,-106.2399,3.3,3.8,1.8525301406511183,8.287177604166667,0.4577784625,3.5666225000000007,-0.9427611433904206,-0.333468778918187,2,3.3,3.1408606276611337,2.3325246966711557,3.302735963892214,1.736094202925976,2.571142295764294,2.717726739075953,3.047678909539467,2.1600167546599662,3.2911483008054194
3997,US-GLE,2011-09-19,US-GLE,Evergreen Forests,41.36653,-106.2399,2.9,3.7,1.822958183966958,6.396316312499999,0.4428371687499999,7.912825187500001,-0.97961369164549,-0.2008905551306352,2,2.9,2.7649332530122077,2.251640709550668,3.568062285817269,1.942020839431047,2.4044136846218858,2.868275236989178,2.8862524568193475,1.8893344960680147,3.403070917972996
3998,US-GLE,2011-09-20,US-GLE,Evergreen Forests,41.36653,-106.2399,2.7,3.4,1.5824355407063768,4.127651145833334,0.3488667604166666,4.806098020833333,-0.9829265519799822,-0.1839983516576798,2,2.7,2.5769695656877447,2.0396682905549364,2.874836105040231,1.592132561702708,1.933187242954337,2.189824274853264,2.4789215065599435,1.7714579120601224,2.862770463471921
3999,US-GLE,2011-09-27,US-GLE,Evergreen Forests,41.36653,-106.2399,2.9,3.9,1.686289649342296,10.461758520833335,0.7862000354166665,3.9547003125,-0.9979171608653922,-0.0645084494493162,2,2.9,2.7649332530122077,1.9581675322867584,2.9739830379219256,1.3488728630418465,2.4322576641460465,2.6472842018460243,2.7904886587688718,1.7235129893702097,2.959967328030924
4000,US-GLE,2011-09-28,US-GLE,Evergreen Forests,41.36653,-106.2399,2.8,4.3,1.561330203002564,11.19603902083333,0.8830690770833335,4.552860937499998,-0.9988797155850336,-0.0473213883224323,2,2.8,2.670951409349976,1.91084707909,2.9333053684079564,1.4456034411954035,2.529133933037148,2.7843314309062186,2.7932102146792297,1.6644943110721795,2.9213394651796727
4001,US-GLE,2011-10-05,US-GLE,Evergreen Forests,41.36653,-106.2399,2.0,2.3,2.289502996690984,3.586718250000001,0.2211553145833333,5.3332834375,-0.9973249731081556,0.0730951298980777,2,2.0,1.9190966600521238,1.8132284295760848,2.3886606112143283,1.241096909185946,1.987321739762722,2.1804571577457192,2.078198931463122,1.5227864142750525,2.386223554666169
4002,US-GLE,2012-06-09,US-GLE,Evergreen Forests,41.36653,-106.2399,5.3,6.6,2.9293846635539516,11.516373729166668,1.0303316187499998,7.163148500000003,0.3617137307297676,-0.9322892131745132,2,5.3,5.0204975009057655,3.2202687967976416,5.585368742123718,3.880698866774711,4.520355497089274,4.431519451968174,4.923654435762016,2.8566075454546747,5.526068709876139
4003,US-GLE,2012-06-18,US-GLE,Evergreen Forests,41.36653,-106.2399,4.3,7.4,2.5269123470782215,14.768112333333336,1.3942165791666663,6.379189583333335,0.2135209154397961,-0.9769384927771816,2,4.3,4.08067906428345,3.22826900015212,4.471879903131585,4.437977101547138,4.101576204340068,4.046760848793325,4.190261870039567,2.8604873862774705,4.457270577834148
4004,US-GLE,2012-06-25,US-GLE,Evergreen Forests,41.36653,-106.2399,4.2,6.5,2.5206161015955457,17.33855147916666,1.412557325,2.798236791666667,0.0945367498171991,-0.9955213724144752,2,4.2,3.986697220621218,3.358062283451198,3.978438319492164,3.6087172896354347,3.976331777042076,4.075014161136326,4.1458388951191765,3.0842794418684027,3.9521460647348694
