case,selector,budget,coverage,macro_mae,rows,stations,groups
joint_noVPD_wind_x10,Support,0.30000000000000004,0.3000000000000007,0.9771647840886615,646,27,24
joint_noVPD_wind_x10,Support,0.4,0.4000000000000009,0.9830056964056182,646,27,24
joint_noVPD_wind_x10,Support,0.5,0.4999999999999997,1.0335809648705723,646,27,24
joint_noVPD_wind_x10,Support,0.6000000000000001,0.5999999999999993,1.0578869769562447,646,27,24
joint_noVPD_wind_x10,Support,0.7000000000000001,0.6999999999999993,1.0227468659752625,646,27,24
joint_noVPD_wind_x10,Support,0.8,0.7999999999999987,1.0492280118380226,646,27,24
joint_noVPD_wind_x10,Support,0.9,0.8999999999999986,1.1353512086213777,646,27,24
joint_noVPD_wind_x10,Support,1.0,0.9999999999999987,1.3238133830567311,646,27,24
joint_noVPD_wind_x10,Gain,0.0,0.0,0.8702711469759871,646,27,24
joint_noVPD_wind_x10,Gain,0.1,0.10000000000000013,0.9348729681821606,646,27,24
joint_noVPD_wind_x10,Gain,0.2,0.20000000000000032,0.9950494970154939,646,27,24
joint_noVPD_wind_x10,Gain,0.30000000000000004,0.30000000000000043,1.0049134249085785,646,27,24
joint_noVPD_wind_x10,Gain,0.4,0.3999999999999992,1.0400098511775524,646,27,24
joint_noVPD_wind_x10,Gain,0.5,0.4999999999999989,1.0654321307947971,646,27,24
joint_noVPD_wind_x10,Gain,0.6000000000000001,0.5999999999999992,1.0926239913647564,646,27,24
joint_noVPD_wind_x10,Gain,0.7000000000000001,0.700000000000001,1.0989212221493092,646,27,24
joint_noVPD_wind_x10,Gain,0.8,0.8000000000000029,1.0816605899272702,646,27,24
joint_noVPD_wind_x10,Gain,0.9,0.9000000000000036,1.1328518384012796,646,27,24
joint_noVPD_wind_x10,Gain,1.0,1.0,1.3238133830567376,646,27,24
proximity_archived_natural,Spread,0.0,0.0,0.8564533689107808,7923,85,63
proximity_archived_natural,Spread,0.1,0.09999999999999981,0.8550597783992385,7923,85,63
proximity_archived_natural,Spread,0.2,0.19999999999999968,0.848200084576114,7923,85,63
proximity_archived_natural,Spread,0.30000000000000004,0.30000000000000043,0.8528409796964489,7923,85,63
proximity_archived_natural,Spread,0.4,0.4000000000000012,0.8322172827424514,7923,85,63
proximity_archived_natural,Spread,0.5,0.5000000000000019,0.8279238050606997,7923,85,63
proximity_archived_natural,Spread,0.6000000000000001,0.600000000000002,0.826905151016172,7923,85,63
proximity_archived_natural,Spread,0.7000000000000001,0.7000000000000003,0.8281602574044019,7923,85,63
proximity_archived_natural,Spread,0.8,0.8000000000000037,0.8186317824457381,7923,85,63
proximity_archived_natural,Spread,0.9,0.900000000000009,0.8210866498338036,7923,85,63
proximity_archived_natural,Spread,1.0,1.0,1.0993118702595592,7923,85,63
proximity_archived_natural,Support,0.0,0.0,0.8564533689107808,7923,85,63
proximity_archived_natural,Support,0.1,0.09999999999999988,0.8615873256899369,7923,85,63
proximity_archived_natural,Support,0.2,0.19999999999999954,0.8643921571196836,7923,85,63
proximity_archived_natural,Support,0.30000000000000004,0.29999999999999977,0.864876100833035,7923,85,63
proximity_archived_natural,Support,0.4,0.40000000000000085,0.8709279148123933,7923,85,63
proximity_archived_natural,Support,0.5,0.5000000000000013,0.857261167234186,7923,85,63
proximity_archived_natural,Support,0.6000000000000001,0.6000000000000009,0.8468434710399086,7923,85,63
proximity_archived_natural,Support,0.7000000000000001,0.7000000000000026,0.8400060321076804,7923,85,63
proximity_archived_natural,Support,0.8,0.8000000000000068,0.8325840741090453,7923,85,63
proximity_archived_natural,Support,0.9,0.900000000000016,0.8219194935404355,7923,85,63
proximity_archived_natural,Support,1.0,1.0,1.0993118702595592,7923,85,63
proximity_archived_natural,Gain,0.0,0.0,0.8564533689107808,7923,85,63
proximity_archived_natural,Gain,0.1,0.10000000000000013,1.1278555158337824,7923,85,63
proximity_archived_natural,Gain,0.2,0.19999999999999946,1.1310874365566153,7923,85,63
proximity_archived_natural,Gain,0.30000000000000004,0.29999999999999927,1.1285142159640191,7923,85,63
proximity_archived_natural,Gain,0.4,0.39999999999999886,1.1271125144489074,7923,85,63
proximity_archived_natural,Gain,0.5,0.500000000000002,1.1267237142346462,7923,85,63
proximity_archived_natural,Gain,0.6000000000000001,0.6000000000000064,1.1216979390576693,7923,85,63
proximity_archived_natural,Gain,0.7000000000000001,0.7000000000000002,1.1236603916287962,7923,85,63
proximity_archived_natural,Gain,0.8,0.7999999999999984,1.1253183670871718,7923,85,63
proximity_archived_natural,Gain,0.9,0.8999999999999917,1.1191108408400272,7923,85,63
proximity_archived_natural,Gain,1.0,0.9999999999999907,1.0993118702595817,7923,85,63
proximity_archived_probe_clean,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_probe_clean,Spread,0.1,0.09999999999999985,0.8518961984107941,7873,84,62
proximity_archived_probe_clean,Spread,0.2,0.20000000000000032,0.8447691544478372,7873,84,62
proximity_archived_probe_clean,Spread,0.30000000000000004,0.3000000000000006,0.8498667146919386,7873,84,62
proximity_archived_probe_clean,Spread,0.4,0.4000000000000008,0.8358129094707404,7873,84,62
proximity_archived_probe_clean,Spread,0.5,0.4999999999999987,0.825231118621151,7873,84,62
proximity_archived_probe_clean,Spread,0.6000000000000001,0.5999999999999965,0.8235491809427069,7873,84,62
proximity_archived_probe_clean,Spread,0.7000000000000001,0.6999999999999937,0.825360447337148,7873,84,62
proximity_archived_probe_clean,Spread,0.8,0.7999999999999938,0.8149004473799392,7873,84,62
proximity_archived_probe_clean,Spread,0.9,0.8999999999999992,0.8201746423762247,7873,84,62
proximity_archived_probe_clean,Spread,1.0,0.9999999999999981,0.8113777670166653,7873,84,62
proximity_archived_probe_clean,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_probe_clean,Support,0.1,0.09999999999999985,0.8584453631424802,7873,84,62
proximity_archived_probe_clean,Support,0.2,0.2,0.8613821506024293,7873,84,62
proximity_archived_probe_clean,Support,0.30000000000000004,0.30000000000000054,0.8625984455834428,7873,84,62
proximity_archived_probe_clean,Support,0.4,0.40000000000000135,0.8692776120750629,7873,84,62
proximity_archived_probe_clean,Support,0.5,0.49999999999999967,0.8622566454220453,7873,84,62
proximity_archived_probe_clean,Support,0.6000000000000001,0.5999999999999973,0.8436158074847335,7873,84,62
proximity_archived_probe_clean,Support,0.7000000000000001,0.6999999999999966,0.8375919459380254,7873,84,62
proximity_archived_probe_clean,Support,0.8,0.799999999999999,0.8291661330018008,7873,84,62
proximity_archived_probe_clean,Support,0.9,0.9000000000000109,0.8177136436186178,7873,84,62
proximity_archived_probe_clean,Support,1.0,1.0,0.8113777670166653,7873,84,62
proximity_archived_probe_clean,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_probe_clean,Gain,0.1,0.10000000000000038,0.8428977690442184,7873,84,62
proximity_archived_probe_clean,Gain,0.2,0.20000000000000004,0.8390510515227292,7873,84,62
proximity_archived_probe_clean,Gain,0.30000000000000004,0.3000000000000004,0.8403399607473508,7873,84,62
proximity_archived_probe_clean,Gain,0.4,0.40000000000000047,0.8393773066156623,7873,84,62
proximity_archived_probe_clean,Gain,0.5,0.500000000000003,0.837267137471631,7873,84,62
proximity_archived_probe_clean,Gain,0.6000000000000001,0.6000000000000029,0.8338131751044141,7873,84,62
proximity_archived_probe_clean,Gain,0.7000000000000001,0.6999999999999958,0.8361364008375758,7873,84,62
proximity_archived_probe_clean,Gain,0.8,0.7999999999999917,0.8368943508981603,7873,84,62
proximity_archived_probe_clean,Gain,0.9,0.8999999999999891,0.8313065800083373,7873,84,62
proximity_archived_probe_clean,Gain,1.0,0.9999999999999977,0.8113777670166706,7873,84,62
proximity_archived_temperature_plus20,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_temperature_plus20,Spread,0.1,0.10000000000000005,0.8774161718853716,7873,84,62
proximity_archived_temperature_plus20,Spread,0.2,0.20000000000000043,0.8931586590340337,7873,84,62
proximity_archived_temperature_plus20,Spread,0.30000000000000004,0.3000000000000009,0.9108803559525853,7873,84,62
proximity_archived_temperature_plus20,Spread,0.4,0.40000000000000113,0.9259780315460224,7873,84,62
proximity_archived_temperature_plus20,Spread,0.5,0.49999999999999867,0.9494182782096907,7873,84,62
proximity_archived_temperature_plus20,Spread,0.6000000000000001,0.5999999999999975,0.9761775859782001,7873,84,62
proximity_archived_temperature_plus20,Spread,0.7000000000000001,0.699999999999996,0.9881345469864435,7873,84,62
proximity_archived_temperature_plus20,Spread,0.8,0.7999999999999929,0.9914747283272662,7873,84,62
proximity_archived_temperature_plus20,Spread,0.9,0.8999999999999931,1.0059298712313474,7873,84,62
proximity_archived_temperature_plus20,Spread,1.0,0.9999999999999896,1.0385425178123564,7873,84,62
proximity_archived_temperature_plus20,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_temperature_plus20,Support,0.1,0.09999999999999988,0.8924641008192674,7873,84,62
proximity_archived_temperature_plus20,Support,0.2,0.20000000000000082,0.9196141929563139,7873,84,62
proximity_archived_temperature_plus20,Support,0.30000000000000004,0.30000000000000104,0.9397530258120015,7873,84,62
proximity_archived_temperature_plus20,Support,0.4,0.40000000000000047,0.9623588705444154,7873,84,62
proximity_archived_temperature_plus20,Support,0.5,0.5000000000000006,0.9708766190426898,7873,84,62
proximity_archived_temperature_plus20,Support,0.6000000000000001,0.6000000000000006,0.9802081336330789,7873,84,62
proximity_archived_temperature_plus20,Support,0.7000000000000001,0.7000000000000002,0.9995075561278052,7873,84,62
proximity_archived_temperature_plus20,Support,0.8,0.8000000000000023,1.014998503355255,7873,84,62
proximity_archived_temperature_plus20,Support,0.9,0.9000000000000073,1.0316119343637145,7873,84,62
proximity_archived_temperature_plus20,Support,1.0,1.0,1.038542517812363,7873,84,62
proximity_archived_temperature_plus20,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_temperature_plus20,Gain,0.1,0.1,0.8599673466153148,7873,84,62
proximity_archived_temperature_plus20,Gain,0.2,0.20000000000000073,0.8684812764897986,7873,84,62
proximity_archived_temperature_plus20,Gain,0.30000000000000004,0.3000000000000011,0.9067611322331244,7873,84,62
proximity_archived_temperature_plus20,Gain,0.4,0.40000000000000113,0.9397119227454308,7873,84,62
proximity_archived_temperature_plus20,Gain,0.5,0.49999999999999917,0.9601185358556888,7873,84,62
proximity_archived_temperature_plus20,Gain,0.6000000000000001,0.5999999999999946,0.9752008860676404,7873,84,62
proximity_archived_temperature_plus20,Gain,0.7000000000000001,0.6999999999999912,0.9949751270292654,7873,84,62
proximity_archived_temperature_plus20,Gain,0.8,0.7999999999999874,1.0003273525033167,7873,84,62
proximity_archived_temperature_plus20,Gain,0.9,0.8999999999999959,1.0364799543396128,7873,84,62
proximity_archived_temperature_plus20,Gain,1.0,0.999999999999989,1.0385425178123593,7873,84,62
proximity_archived_vpd_x10,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_vpd_x10,Spread,0.1,0.09999999999999967,0.8541127802262903,7873,84,62
proximity_archived_vpd_x10,Spread,0.2,0.20000000000000032,0.8539587273519137,7873,84,62
proximity_archived_vpd_x10,Spread,0.30000000000000004,0.300000000000001,0.8482399082309369,7873,84,62
proximity_archived_vpd_x10,Spread,0.4,0.40000000000000113,0.8482129240523374,7873,84,62
proximity_archived_vpd_x10,Spread,0.5,0.500000000000002,0.8486699567238736,7873,84,62
proximity_archived_vpd_x10,Spread,0.6000000000000001,0.6000000000000028,0.8490153749953825,7873,84,62
proximity_archived_vpd_x10,Spread,0.7000000000000001,0.7000000000000013,0.8448603375381964,7873,84,62
proximity_archived_vpd_x10,Spread,0.8,0.8000000000000046,0.8535294349930028,7873,84,62
proximity_archived_vpd_x10,Spread,0.9,0.900000000000007,0.8521204440302793,7873,84,62
proximity_archived_vpd_x10,Spread,1.0,1.0,0.9481330449272963,7873,84,62
proximity_archived_vpd_x10,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_vpd_x10,Support,0.1,0.0999999999999994,0.8519585349818213,7873,84,62
proximity_archived_vpd_x10,Support,0.2,0.20000000000000023,0.8456654894673831,7873,84,62
proximity_archived_vpd_x10,Support,0.30000000000000004,0.30000000000000016,0.8414840408181296,7873,84,62
proximity_archived_vpd_x10,Support,0.4,0.3999999999999999,0.8265665914055494,7873,84,62
proximity_archived_vpd_x10,Support,0.5,0.49999999999999933,0.8300207115199876,7873,84,62
proximity_archived_vpd_x10,Support,0.6000000000000001,0.5999999999999982,0.8319382320234197,7873,84,62
proximity_archived_vpd_x10,Support,0.7000000000000001,0.6999999999999967,0.8187423453118712,7873,84,62
proximity_archived_vpd_x10,Support,0.8,0.7999999999999968,0.8243833321119464,7873,84,62
proximity_archived_vpd_x10,Support,0.9,0.9000000000000102,0.8395860141910185,7873,84,62
proximity_archived_vpd_x10,Support,1.0,1.0,0.9481330449272963,7873,84,62
proximity_archived_vpd_x10,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_vpd_x10,Gain,0.1,0.10000000000000009,0.866762670727493,7873,84,62
proximity_archived_vpd_x10,Gain,0.2,0.20000000000000093,0.9365598112434684,7873,84,62
proximity_archived_vpd_x10,Gain,0.30000000000000004,0.3000000000000016,0.939227108654338,7873,84,62
proximity_archived_vpd_x10,Gain,0.4,0.4000000000000018,0.9436001014558455,7873,84,62
proximity_archived_vpd_x10,Gain,0.5,0.5000000000000042,0.9418927904188807,7873,84,62
proximity_archived_vpd_x10,Gain,0.6000000000000001,0.6000000000000059,0.9384755395195715,7873,84,62
proximity_archived_vpd_x10,Gain,0.7000000000000001,0.7000000000000073,0.9333685498649371,7873,84,62
proximity_archived_vpd_x10,Gain,0.8,0.8000000000000382,0.9221444552877351,7873,84,62
proximity_archived_vpd_x10,Gain,0.9,0.9000000000000367,0.9300603949838658,7873,84,62
proximity_archived_vpd_x10,Gain,1.0,1.0,0.9481330449272963,7873,84,62
proximity_archived_wind_x10,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_wind_x10,Spread,0.1,0.10000000000000006,0.8900530340297037,7873,84,62
proximity_archived_wind_x10,Spread,0.2,0.20000000000000065,0.9254331369185957,7873,84,62
proximity_archived_wind_x10,Spread,0.30000000000000004,0.30000000000000154,0.9648746379859544,7873,84,62
proximity_archived_wind_x10,Spread,0.4,0.4000000000000029,1.0004643674783853,7873,84,62
proximity_archived_wind_x10,Spread,0.5,0.5000000000000027,1.0338380284581943,7873,84,62
proximity_archived_wind_x10,Spread,0.6000000000000001,0.600000000000002,1.0742693224931241,7873,84,62
proximity_archived_wind_x10,Spread,0.7000000000000001,0.700000000000001,1.1066385941556445,7873,84,62
proximity_archived_wind_x10,Spread,0.8,0.8000000000000026,1.158730031540452,7873,84,62
proximity_archived_wind_x10,Spread,0.9,0.9000000000000135,1.2348368527666809,7873,84,62
proximity_archived_wind_x10,Spread,1.0,1.0,1.364703767332253,7873,84,62
proximity_archived_wind_x10,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_wind_x10,Support,0.1,0.10000000000000006,0.8960257502204754,7873,84,62
proximity_archived_wind_x10,Support,0.2,0.19999999999999996,0.9503966030640564,7873,84,62
proximity_archived_wind_x10,Support,0.30000000000000004,0.30000000000000143,0.9788123518474213,7873,84,62
proximity_archived_wind_x10,Support,0.4,0.40000000000000185,1.016595176322354,7873,84,62
proximity_archived_wind_x10,Support,0.5,0.5000000000000044,1.051319297927337,7873,84,62
proximity_archived_wind_x10,Support,0.6000000000000001,0.6000000000000036,1.0806916288968755,7873,84,62
proximity_archived_wind_x10,Support,0.7000000000000001,0.7000000000000002,1.1254326526670904,7873,84,62
proximity_archived_wind_x10,Support,0.8,0.7999999999999958,1.1888475037222093,7873,84,62
proximity_archived_wind_x10,Support,0.9,0.8999999999999935,1.23701462933565,7873,84,62
proximity_archived_wind_x10,Support,1.0,0.9999999999999929,1.3647037673321958,7873,84,62
proximity_archived_wind_x10,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_archived_wind_x10,Gain,0.1,0.10000000000000013,0.9334269627827587,7873,84,62
proximity_archived_wind_x10,Gain,0.2,0.20000000000000165,0.9663626197481057,7873,84,62
proximity_archived_wind_x10,Gain,0.30000000000000004,0.3000000000000013,1.0135358454876389,7873,84,62
proximity_archived_wind_x10,Gain,0.4,0.39999999999999925,1.0812927879233192,7873,84,62
proximity_archived_wind_x10,Gain,0.5,0.49999999999999883,1.1121964131047282,7873,84,62
proximity_archived_wind_x10,Gain,0.6000000000000001,0.5999999999999962,1.1558731075076611,7873,84,62
proximity_archived_wind_x10,Gain,0.7000000000000001,0.7000000000000058,1.1765542335320618,7873,84,62
proximity_archived_wind_x10,Gain,0.8,0.8000000000000095,1.244796046905908,7873,84,62
proximity_archived_wind_x10,Gain,0.9,0.8999999999999967,1.2875363956252368,7873,84,62
proximity_archived_wind_x10,Gain,1.0,0.9999999999999962,1.3647037673322615,7873,84,62
proximity_noVPD_natural,Spread,0.0,0.0,0.8564533689107808,7923,85,63
proximity_noVPD_natural,Spread,0.1,0.09999999999999977,0.8523869607264624,7923,85,63
proximity_noVPD_natural,Spread,0.2,0.19999999999999968,0.8553351308698603,7923,85,63
proximity_noVPD_natural,Spread,0.30000000000000004,0.29999999999999993,0.8567013301851248,7923,85,63
proximity_noVPD_natural,Spread,0.4,0.4000000000000006,0.8579234277034897,7923,85,63
proximity_noVPD_natural,Spread,0.5,0.5000000000000007,0.85768846472138,7923,85,63
proximity_noVPD_natural,Spread,0.6000000000000001,0.6000000000000016,0.8588333242915246,7923,85,63
proximity_noVPD_natural,Spread,0.7000000000000001,0.7000000000000018,0.8535478657365112,7923,85,63
proximity_noVPD_natural,Spread,0.8,0.8000000000000048,0.8467241911904644,7923,85,63
proximity_noVPD_natural,Spread,0.9,0.9000000000000083,0.8432905423372006,7923,85,63
proximity_noVPD_natural,Spread,1.0,1.0,0.8352425383541432,7923,85,63
proximity_noVPD_natural,Support,0.0,0.0,0.8564533689107808,7923,85,63
proximity_noVPD_natural,Support,0.1,0.09999999999999992,0.8618168605279859,7923,85,63
proximity_noVPD_natural,Support,0.2,0.19999999999999954,0.864740710865234,7923,85,63
proximity_noVPD_natural,Support,0.30000000000000004,0.29999999999999993,0.8681992624564759,7923,85,63
proximity_noVPD_natural,Support,0.4,0.4000000000000012,0.8715715401818355,7923,85,63
proximity_noVPD_natural,Support,0.5,0.500000000000002,0.8730310466860685,7923,85,63
proximity_noVPD_natural,Support,0.6000000000000001,0.600000000000003,0.8571886755473138,7923,85,63
proximity_noVPD_natural,Support,0.7000000000000001,0.7000000000000028,0.8515790030650311,7923,85,63
proximity_noVPD_natural,Support,0.8,0.8000000000000081,0.8473763653512136,7923,85,63
proximity_noVPD_natural,Support,0.9,0.9000000000000139,0.8392590560890502,7923,85,63
proximity_noVPD_natural,Support,1.0,1.0,0.8352425383541432,7923,85,63
proximity_noVPD_natural,Gain,0.0,0.0,0.8564533689107808,7923,85,63
proximity_noVPD_natural,Gain,0.1,0.10000000000000019,0.8374754866085274,7923,85,63
proximity_noVPD_natural,Gain,0.2,0.19999999999999934,0.8361801148383995,7923,85,63
proximity_noVPD_natural,Gain,0.30000000000000004,0.29999999999999943,0.8317945422448169,7923,85,63
proximity_noVPD_natural,Gain,0.4,0.4000000000000005,0.835327206003708,7923,85,63
proximity_noVPD_natural,Gain,0.5,0.5,0.8405119152446593,7923,85,63
proximity_noVPD_natural,Gain,0.6000000000000001,0.5999999999999981,0.844088037197664,7923,85,63
proximity_noVPD_natural,Gain,0.7000000000000001,0.6999999999999991,0.8433110275918978,7923,85,63
proximity_noVPD_natural,Gain,0.8,0.8000000000000014,0.8415284052023378,7923,85,63
proximity_noVPD_natural,Gain,0.9,0.900000000000003,0.8398075230819252,7923,85,63
proximity_noVPD_natural,Gain,1.0,1.0,0.8352425383541432,7923,85,63
proximity_noVPD_probe_clean,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_probe_clean,Spread,0.1,0.09999999999999981,0.849087424502158,7873,84,62
proximity_noVPD_probe_clean,Spread,0.2,0.20000000000000004,0.8523887669329773,7873,84,62
proximity_noVPD_probe_clean,Spread,0.30000000000000004,0.2999999999999999,0.8541540929704422,7873,84,62
proximity_noVPD_probe_clean,Spread,0.4,0.3999999999999999,0.8542884915779434,7873,84,62
proximity_noVPD_probe_clean,Spread,0.5,0.4999999999999985,0.8543406984209893,7873,84,62
proximity_noVPD_probe_clean,Spread,0.6000000000000001,0.599999999999997,0.854766937108643,7873,84,62
proximity_noVPD_probe_clean,Spread,0.7000000000000001,0.6999999999999945,0.8494988610319308,7873,84,62
proximity_noVPD_probe_clean,Spread,0.8,0.7999999999999949,0.8406288616529177,7873,84,62
proximity_noVPD_probe_clean,Spread,0.9,0.8999999999999969,0.8371219754791392,7873,84,62
proximity_noVPD_probe_clean,Spread,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_probe_clean,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_probe_clean,Support,0.1,0.09999999999999994,0.8573847620169782,7873,84,62
proximity_noVPD_probe_clean,Support,0.2,0.20000000000000023,0.86054100197622,7873,84,62
proximity_noVPD_probe_clean,Support,0.30000000000000004,0.3000000000000008,0.8622928324804248,7873,84,62
proximity_noVPD_probe_clean,Support,0.4,0.40000000000000085,0.8657466311336693,7873,84,62
proximity_noVPD_probe_clean,Support,0.5,0.49999999999999983,0.8665170791421033,7873,84,62
proximity_noVPD_probe_clean,Support,0.6000000000000001,0.5999999999999984,0.8507922543923365,7873,84,62
proximity_noVPD_probe_clean,Support,0.7000000000000001,0.6999999999999963,0.8437082959116157,7873,84,62
proximity_noVPD_probe_clean,Support,0.8,0.7999999999999995,0.8400088183739256,7873,84,62
proximity_noVPD_probe_clean,Support,0.9,0.9000000000000073,0.8321704228589768,7873,84,62
proximity_noVPD_probe_clean,Support,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_probe_clean,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_probe_clean,Gain,0.1,0.10000000000000017,0.8318820969160764,7873,84,62
proximity_noVPD_probe_clean,Gain,0.2,0.20000000000000023,0.830845600212478,7873,84,62
proximity_noVPD_probe_clean,Gain,0.30000000000000004,0.30000000000000027,0.8266988515904372,7873,84,62
proximity_noVPD_probe_clean,Gain,0.4,0.40000000000000063,0.8302358006999406,7873,84,62
proximity_noVPD_probe_clean,Gain,0.5,0.4999999999999994,0.8354177466042624,7873,84,62
proximity_noVPD_probe_clean,Gain,0.6000000000000001,0.5999999999999973,0.8387694350700086,7873,84,62
proximity_noVPD_probe_clean,Gain,0.7000000000000001,0.699999999999997,0.8379659498956935,7873,84,62
proximity_noVPD_probe_clean,Gain,0.8,0.7999999999999948,0.8359462484446445,7873,84,62
proximity_noVPD_probe_clean,Gain,0.9,0.8999999999999977,0.8342204537483101,7873,84,62
proximity_noVPD_probe_clean,Gain,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.1,0.09999999999999996,0.8852911341847646,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.2,0.20000000000000026,0.9102834951936343,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.30000000000000004,0.30000000000000093,0.9347913677096317,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.4,0.4000000000000017,0.9592969722150426,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.5,0.49999999999999906,0.978313513764849,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.6000000000000001,0.5999999999999969,0.9917146896610538,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.7000000000000001,0.699999999999997,1.0146828547700484,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.8,0.799999999999998,1.016989214940229,7873,84,62
proximity_noVPD_temperature_plus20,Spread,0.9,0.9000000000000012,1.0301199669877912,7873,84,62
proximity_noVPD_temperature_plus20,Spread,1.0,1.0,1.0334481304570229,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.1,0.10000000000000005,0.8881152737429542,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.2,0.20000000000000082,0.9180820480593157,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.30000000000000004,0.30000000000000115,0.9421949077698993,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.4,0.4000000000000013,0.9632972606911979,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.5,0.500000000000002,0.9681655412213092,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.6000000000000001,0.600000000000002,0.9795312559552686,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.7000000000000001,0.7000000000000031,0.9945034641316719,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.8,0.8000000000000043,1.0100696816884505,7873,84,62
proximity_noVPD_temperature_plus20,Support,0.9,0.900000000000008,1.023513603218797,7873,84,62
proximity_noVPD_temperature_plus20,Support,1.0,1.0,1.0334481304570229,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.1,0.10000000000000006,0.9067861608379066,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.2,0.2000000000000004,0.9248727614181301,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.30000000000000004,0.3000000000000009,0.9480813058003541,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.4,0.40000000000000085,0.9554994330323124,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.5,0.5000000000000023,0.9712589289773432,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.6000000000000001,0.5999999999999975,0.9838424668815122,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.7000000000000001,0.6999999999999955,0.9964394159340303,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.8,0.8000000000000026,1.0040875391840642,7873,84,62
proximity_noVPD_temperature_plus20,Gain,0.9,0.9000000000000125,1.0108702944236376,7873,84,62
proximity_noVPD_temperature_plus20,Gain,1.0,1.0,1.0334481304570229,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.1,0.09999999999999981,0.849087424502158,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.2,0.20000000000000004,0.8523887669329773,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.30000000000000004,0.2999999999999999,0.8541540929704422,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.4,0.3999999999999999,0.8542884915779434,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.5,0.4999999999999985,0.8543406984209893,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.6000000000000001,0.599999999999997,0.854766937108643,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.7000000000000001,0.6999999999999945,0.8494988610319308,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.8,0.7999999999999949,0.8406288616529177,7873,84,62
proximity_noVPD_vpd_x10,Spread,0.9,0.8999999999999969,0.8371219754791392,7873,84,62
proximity_noVPD_vpd_x10,Spread,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_vpd_x10,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_vpd_x10,Support,0.1,0.09999999999999994,0.8573847620169782,7873,84,62
proximity_noVPD_vpd_x10,Support,0.2,0.20000000000000023,0.86054100197622,7873,84,62
proximity_noVPD_vpd_x10,Support,0.30000000000000004,0.3000000000000008,0.8622928324804248,7873,84,62
