row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,vp_kpa,vpd_kpa,es_kpa,t_max_c,valid,failed_rules
3398,US-FPe,2005-03-02,US-FPe,Grasslands,48.3077,-105.1019,0.8,1.1,0.2685523349751024,-2.1958333333333333,0.0214125,1.603125,0.8674563547295968,0.4975132889071806,0.5731125367642832,0.0214125,0.5945250367642829,10.5,True,
3399,US-FPe,2005-03-10,US-FPe,Grasslands,48.3077,-105.1019,0.1,2.6000001,0.8124089339479129,3.495833333333333,0.0319270833333333,6.976874999999998,0.9275416835791966,0.373719714790469,0.7880796375936533,0.0319270833333333,0.8200067209269862,9.4,True,
3400,US-FPe,2005-03-26,US-FPe,Grasslands,48.3077,-105.1019,0.4,2.3,0.7872747487796942,2.3520833333333333,0.0302791666666666,2.865625000000001,0.994217906893952,0.107381346664163,0.7427679649591151,0.0302791666666666,0.7730471316257818,10.5,True,
3401,US-FPe,2005-04-02,US-FPe,Grasslands,48.3077,-105.1019,0.3,3.7,0.7972970276511887,9.939583333333331,0.0728958333333333,4.516666666666665,0.999916658654738,-0.0129102960750088,1.1765793128920083,0.0728958333333333,1.249475146225342,14.5,True,
3402,US-FPe,2005-04-11,US-FPe,Grasslands,48.3077,-105.1019,0.6,3.7,0.9114650786639292,5.229166666666669,0.0491770833333333,3.4360416666666667,0.9859481499638304,-0.1670516255021192,0.92716170255954,0.0491770833333333,0.9763387858928736,14.5,True,
3403,US-FPe,2005-05-05,US-FPe,Grasslands,48.3077,-105.1019,0.8,4.7000003,0.6651865368124196,13.462541666666665,0.1082833333333333,2.9310416666666668,0.835925479418637,-0.548842958284719,1.5114798461122667,0.1082833333333333,1.6197631794455998,20.5,True,
3404,US-FPe,2005-05-20,US-FPe,Grasslands,48.3077,-105.1019,2.7,6.3,2.9163181964858342,16.18958333333333,0.0952979166666666,2.395416666666666,0.6680638642135335,-0.7441039398713607,1.8599192934177613,0.0952979166666666,1.9552172100844285,23.9,True,
3405,US-FPe,2005-05-21,US-FPe,Grasslands,48.3077,-105.1019,1.4,5.5,4.238933174285397,15.108333333333333,0.0714354166666666,9.115625,0.6551563572090853,-0.7554933140726803,1.6787199870588656,0.0714354166666666,1.7501554037255322,20.7,True,
3406,US-FPe,2005-06-30,US-FPe,Grasslands,48.3077,-105.1019,4.2,5.3,4.508690548205028,17.108333333333338,0.0407833333333333,3.1649999999999987,0.025818440227133,-0.9996666485105112,1.9558526748418863,0.0407833333333333,1.99663600817522,23.2,True,
3407,US-FPe,2005-07-08,US-FPe,Grasslands,48.3077,-105.1019,2.9,8.1,3.597963704690076,26.397916666666664,0.1537166666666666,3.360833333333334,-0.1116590071216944,-0.993746580436178,3.4903949606362588,0.1537166666666666,3.6441116273029266,35.0,True,
3408,US-FPe,2005-07-15,US-FPe,Grasslands,48.3077,-105.1019,3.9,7.7000003,4.0909874972246865,23.09999999999999,0.1478104166666666,3.251458333333334,-0.2303056702306119,-0.973118337233262,2.8835046032231566,0.1478104166666666,3.0313150198898233,31.8,True,
3409,US-FPe,2005-07-24,US-FPe,Grasslands,48.3077,-105.1019,2.1,7.2000003,1.5180842728493718,21.86041666666667,0.1669,3.042708333333333,-0.3777079652039646,-0.92592477719385,2.7013106707197405,0.1669,2.868210670719741,32.6,True,
3410,US-FPe,2005-08-01,US-FPe,Grasslands,48.3077,-105.1019,2.3,8.3,1.2567449143276035,26.8125,0.2104604166666666,3.663124999999999,-0.5012418134457756,-0.8653072543632061,3.5712957397885607,0.2104604166666666,3.781756156455229,35.1,True,
3411,US-FPe,2005-08-16,US-FPe,Grasslands,48.3077,-105.1019,1.4,6.8,1.0729010423307754,20.483333333333334,0.1137583333333333,3.8285416666666663,-0.7055836101071774,-0.7086266782644601,2.465590460610717,0.1137583333333333,2.5793487939440505,31.0,True,
3412,US-FPe,2005-09-02,US-FPe,Grasslands,48.3077,-105.1019,1.1,6.3,0.9203212393053896,20.602083333333336,0.1575729166666667,3.4866666666666664,-0.8800122039735356,-0.4749510720670502,2.4732253854382757,0.1575729166666667,2.630798302104941,30.9,True,
3413,US-FPe,2005-09-09,US-FPe,Grasslands,48.3077,-105.1019,1.0,7.1,0.5063055119798987,23.335416666666664,0.2343520833333333,2.66875,-0.9307239310379792,-0.3657225234972692,3.1580882963809622,0.2343520833333333,3.392440379714296,37.3,True,
3414,US-FPe,2005-09-10,US-FPe,Grasslands,48.3077,-105.1019,0.5,5.5,0.1868126326735862,18.7979375,0.0700562499999999,4.21625,-0.9368813462954316,-0.3496474552512282,2.1777024284016626,0.0700562499999999,2.247758678401662,27.5,True,
3415,US-FPe,2005-09-25,US-FPe,Grasslands,48.3077,-105.1019,0.1,3.3,0.171910688084554,11.22916666666667,0.0606458333333333,2.371458333333333,-0.9951053111006974,-0.0988201387328721,1.3331436685155909,0.0606458333333333,1.3937895018489244,18.5,True,
3416,US-FPe,2005-09-26,US-FPe,Grasslands,48.3077,-105.1019,0.3,4.2000003,0.2379732169648804,11.664583333333338,0.0872729166666666,2.4518750000000007,-0.99665890175417,-0.0816763953304228,1.4938695443965075,0.0872729166666666,1.581142461063174,24.1,True,
3417,US-FPe,2005-10-19,US-FPe,Grasslands,48.3077,-105.1019,0.1,2.1000001,0.0344232006905671,6.7125,0.0385979166666666,3.130208333333333,-0.9510565162951536,0.3090169943749472,1.0718324009062428,0.0385979166666666,1.1104303175729096,17.4,True,
3418,US-FPe,2005-11-05,US-FPe,Grasslands,48.3077,-105.1019,0.0,0.6,0.3993609996139186,1.9125000000000003,0.0164999999999999,2.7825000000000006,-0.8214765533024145,0.5702422926917867,0.7038441547875284,0.0164999999999999,0.7203441547875284,8.4,True,
3419,US-FPe,2005-11-13,US-FPe,Grasslands,48.3077,-105.1019,0.1,0.7,0.3490081713479889,1.5958333333333334,0.0175979166666666,3.2566666666666677,-0.7354170229639858,0.6776147890466887,0.6725791834046387,0.0175979166666666,0.6901771000713057,5.6,True,
3420,US-FPe,2006-02-08,US-FPe,Grasslands,48.3077,-105.1019,0.5,0.7,0.1334692451044542,-4.0875,0.0095749999999999,2.7516666666666665,0.6220467484408675,0.7829801036770629,0.4688821642543721,0.0095749999999999,0.4784571642543722,3.5,True,
3421,US-FPe,2006-02-17,US-FPe,Grasslands,48.3077,-105.1019,0.2,0.3,0.1323056798610192,-23.84999999999999,0.0045625,4.262291666666667,0.7354170229639855,0.6776147890466889,0.0903011473816347,0.0045625,0.0948636473816347,-17.7,True,
3422,US-FPe,2006-03-12,US-FPe,Grasslands,48.3077,-105.1019,0.3,1.4,0.6681198745824247,-7.612500000000003,0.0106291666666666,2.516249999999999,0.9398560579418954,0.3415707691678556,0.3445132604824601,0.0106291666666666,0.3551424271491267,-2.2,True,
3423,US-FPe,2006-03-28,US-FPe,Grasslands,48.3077,-105.1019,0.4,2.1000001,0.7165762458922119,6.689604166666666,0.0530270833333333,2.010208333333334,0.9973249731081556,0.0730951298980777,1.023299390721596,0.0530270833333333,1.0763264740549294,17.6,True,
3424,US-FPe,2006-04-05,US-FPe,Grasslands,48.3077,-105.1019,1.9,3.9,0.7261650638671939,13.262499999999996,0.07749375,4.45125,0.9979171608653922,-0.0645084494493162,1.5400491060960535,0.07749375,1.617542856096054,22.3,True,
3425,US-FPe,2006-04-14,US-FPe,Grasslands,48.3077,-105.1019,0.8,5.7000003,0.8077647496995264,13.375000000000002,0.1184270833333333,3.729375,0.9760105506323684,-0.2177232303965317,1.614579578027472,0.1184270833333333,1.7330066613608064,24.3,True,
3426,US-FPe,2006-04-22,US-FPe,Grasslands,48.3077,-105.1019,1.6,4.8,1.687894325083042,13.54375,0.0840895833333333,3.8141666666666656,0.9368813462954316,-0.3496474552512284,1.625251779525314,0.0840895833333333,1.7093413628586474,23.7,True,
3427,US-FPe,2006-04-29,US-FPe,Grasslands,48.3077,-105.1019,2.5,4.3,1.982490945240656,12.070854166666663,0.0793895833333333,2.63625,0.8880573226294932,-0.4597327394521039,1.467706497500448,0.0793895833333333,1.5470960808337817,21.4,True,
3428,US-FPe,2006-05-07,US-FPe,Grasslands,48.3077,-105.1019,2.7,5.6,2.0637319233170768,14.112500000000004,0.0962625,3.745,0.8165380514459161,-0.5772916165517272,1.6089607564020112,0.0962625,1.7052232564020116,21.8,True,
3429,US-FPe,2006-05-15,US-FPe,Grasslands,48.3077,-105.1019,2.6,4.6,1.532844079544998,12.418749999999996,0.082225,1.581041666666667,0.7295575540864875,-0.6839194216246106,1.5113308530638652,0.082225,1.5935558530638654,21.9,True,
3430,US-FPe,2006-05-16,US-FPe,Grasslands,48.3077,-105.1019,1.7,6.1,1.783165739290573,17.908354166666665,0.15751875,2.1252083333333336,0.717676913675962,-0.6963762255968722,2.1997637589592243,0.15751875,2.357282508959224,28.9,True,
3431,US-FPe,2006-05-31,US-FPe,Grasslands,48.3077,-105.1019,0.8,6.1,1.0626770291444745,16.354166666666664,0.1239916666666666,2.5068749999999995,0.5160623910158528,-0.8565509959010036,1.9630987630567065,0.1239916666666666,2.0870904297233723,26.5,True,
3432,US-FPe,2006-06-01,US-FPe,Grasslands,48.3077,-105.1019,2.0,6.3,1.1187091740531254,19.0875,0.1744020833333333,2.10125,0.5012418134457758,-0.865307254363206,2.3467221843428674,0.1744020833333333,2.5211242676762007,29.8,True,
3433,US-FPe,2006-06-16,US-FPe,Grasslands,48.3077,-105.1019,1.9,4.8,2.6601165991233406,18.397916666666664,0.0986916666666666,4.982499999999998,0.263665492728007,-0.9646141756912436,2.1042935586908897,0.0986916666666666,2.202985225357558,24.8,True,
3434,US-FPe,2006-06-24,US-FPe,Grasslands,48.3077,-105.1019,1.1,5.9,1.2362598786088983,18.427104166666663,0.1134166666666667,3.910833333333333,0.1287481774525813,-0.99167731989929,2.1336381858700006,0.1134166666666667,2.247054852536667,26.5,True,
3435,US-FPe,2006-06-25,US-FPe,Grasslands,48.3077,-105.1019,1.2,5.1,1.0587594546326804,18.589583333333337,0.137175,2.1025000000000005,0.1116590071216951,-0.993746580436178,2.230706338560546,0.137175,2.367881338560545,27.8,True,
3436,US-FPe,2006-07-03,US-FPe,Grasslands,48.3077,-105.1019,1.0,6.1,0.7093263358129421,21.89375,0.1603333333333333,2.4166666666666665,-0.0258184402271323,-0.9996666485105112,2.57311517360408,0.1603333333333333,2.733448506937412,28.6,True,
3437,US-FPe,2006-07-19,US-FPe,Grasslands,48.3077,-105.1019,0.8,6.7000003,0.6127874729861003,22.17085416666667,0.18546875,3.2041666666666675,-0.2967128192734901,-0.9549667548552552,2.643495148331049,0.18546875,2.828963898331049,29.9,True,
3438,US-FPe,2006-07-26,US-FPe,Grasslands,48.3077,-105.1019,0.2,6.7000003,0.5484023667673467,23.266666666666666,0.1495541666666666,1.8772916666666664,-0.4093559588156211,-0.9123747579707274,2.8195214263874138,0.1495541666666666,2.96907559305408,32.4,True,
3439,US-FPe,2006-07-27,US-FPe,Grasslands,48.3077,-105.1019,0.6,7.6,0.29639822844494,26.6291875,0.2508333333333333,3.6,-0.4250003399695539,-0.9051931898913976,3.683090320321858,0.2508333333333333,3.933923653655192,39.1,True,
3440,US-FPe,2006-08-04,US-FPe,Grasslands,48.3077,-105.1019,0.7,7.0,1.000362007028072,25.12083333333333,0.2250104166666666,2.1533333333333338,-0.5452404385406507,-0.8382797052177745,3.1323807642453834,0.2250104166666666,3.3573911809120514,34.0,True,
